gameSlug,videoSrc,imgSrc,url,name,score,type
idle-breakout,https://videos.crazygames.com/idle-breakout/1/idle-breakout-180x111.mp4,"https://images.crazygames.com/games/idle-breakout/thumb-1553071737898.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/idle-breakout,"
Idle Breakout ","
9.1 ",home
night-mad-city,https://videos.crazygames.com/night-mad-city/1/night-mad-city-180x111.mp4,"https://images.crazygames.com/games/night-mad-city/thumb-1551295174796.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/night-mad-city,"
Night Mad City ","
9.1 ",home
room-clicker,https://videos.crazygames.com/room-clicker/1/room-clicker-180x111.mp4,"https://images.crazygames.com/room-clicker.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/room-clicker,"
Room Clicker ","
8.9 ",home
dragon-world,https://videos.crazygames.com/dragon-world/1/dragon-world-180x111.mp4,"https://images.crazygames.com/dragon-world.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dragon-world,"
Dragon World ","
9.4 ",home
devast-io,https://videos.crazygames.com/devast-io/1/devast-io-180x111.mp4,"https://images.crazygames.com/devastiob.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/devast-io,"
Devast.io ","
9.2 ",home
moddio,https://videos.crazygames.com/moddio/1/moddio-180x111.mp4,"https://images.crazygames.com/moddio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/moddio,"
Modd.io ","
9.0 ",home
text-twist,https://videos.crazygames.com/text-twist-trimmed.mp4,"https://images.crazygames.com/texttwist.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/text-twist,"
Text Twist ","
8.8 ",home
fleeing-the-complex,https://videos.crazygames.com/fleeing-the-complex-trimmed.mp4,"https://images.crazygames.com/fleeingthecomplexc.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/fleeing-the-complex,"
Fleeing the Complex ","
9.6 ",home
duck-life-battle,https://videos.crazygames.com/duck-life-battle/1/duck-life-battle-180x111.mp4,"https://images.crazygames.com/duck-life-battle?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/duck-life-battle,"
Duck Life: Battle (Demo) ","
9.2 ",home
toon-off,https://videos.crazygames.com/toon-off/1/toon-off-180x111.mp4,"https://images.crazygames.com/toonoffb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/toon-off,"
Toon Off ","
9.2 ",home
panda-simulator-3d-animal-game,https://videos.crazygames.com/panda-simulator-3d-animal-game/1/panda-simulator-3d-animal-game-180x111.mp4,"https://images.crazygames.com/panda-simulator-3d-animal-game?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/panda-simulator-3d-animal-game,"
Panda Simulator 3D ","
9.3 ",home
realistic-zombie-survival-warfare,https://videos.crazygames.com/realistic-zombie-survival-warfare/1/realistic-zombie-survival-warfare-180x111.mp4,"https://images.crazygames.com/realisticzombiesurvivalwarfare.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/realistic-zombie-survival-warfare,"
Realistic Zombie Survival Warfare ","
9.3 ",home
goonsio,https://videos.crazygames.com/goonsio/1/goonsio-180x111.mp4,"https://images.crazygames.com/goonsio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/goonsio,"
Goons.io ","
8.9 ",home
modern-blocky-paint,https://videos.crazygames.com/modern-blocky-paint/2/modern-blocky-paint-180x111.mp4,"https://images.crazygames.com/modernblockypaintb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/modern-blocky-paint,"
Modern Blocky Paint ","
9.3 ",home
deeeepio,https://videos.crazygames.com/deeeepio-trimmed.mp4,"https://images.crazygames.com/deeeepio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/deeeepio,"
Deeeep.io ","
8.9 ",home
goodgame-empire,https://videos.crazygames.com/goodgame-empire-trimmed.mp4,"https://images.crazygames.com/goodgameempireb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/goodgame-empire,"
Goodgame Empire ","
8.7 ",home
sniper-clash-3d,https://videos.crazygames.com/sniper-clash-3d/1/sniper-clash-3d-180x111.mp4,"https://images.crazygames.com/games/sniper-clash-3d/thumb-1556265519430.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/sniper-clash-3d,"
Sniper Clash 3D ","
9.3 ",home
worms-zone,https://videos.crazygames.com/worms-zone/1/worms-zone-180x111.mp4,"https://images.crazygames.com/games/worms-zone/thumb-1555925080632.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/worms-zone,"
Worms.Zone ","
8.9 ",home
gangster-contract-mafia-wars,https://videos.crazygames.com/gangster-contract-mafia-wars/1/gangster-contract-mafia-wars-180x111.mp4,"https://images.crazygames.com/gangstercontractmafiawars.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gangster-contract-mafia-wars,"
Secret Agent James ","
9.2 ",home
fox-simulator-3d,https://videos.crazygames.com/fox-simulator-3d.mp4,"https://images.crazygames.com/foxsimulator3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/fox-simulator-3d,"
Fox Simulator 3D ","
9.3 ",home
rocking-sky-trip,https://videos.crazygames.com/rocking-sky-trip.mp4,"https://images.crazygames.com/rockingskytrip.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/rocking-sky-trip,"
Rocking Sky Trip ","
8.5 ",home
krewio,https://videos.crazygames.com/krewio/1/krewio-180x111.mp4,"https://images.crazygames.com/krewio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/krewio,"
Krew.io ","
8.4 ",home
house-of-celestina,https://videos.crazygames.com/house-of-celestina/2/house-of-celestina-180x111.mp4,"https://images.crazygames.com/games/house-of-celestina/thumb-1555439287817.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/house-of-celestina,"
House of Celestina ","
8.5 ",home
game-of-thrones-winter-is-coming,https://videos.crazygames.com/game-of-thrones-winter-is-coming/1/game-of-thrones-winter-is-coming-thumbnail.mp4,"https://images.crazygames.com/games/game-of-thrones-winter-is-coming/thumb-1553760675342.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/game-of-thrones-winter-is-coming,"
Game of Thrones Winter is Coming ","
8.8 ",home
rocket-clash-3d,https://videos.crazygames.com/rocket-clash-3d/1/rocket-clash-3d-180x111.mp4,"https://images.crazygames.com/games/rocket-clash-3d/thumb-1552679702535.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/rocket-clash-3d,"
 Rocket Clash 3D ","
9.1 ",home
seven-days-in-purgatory,https://videos.crazygames.com/seven-days-in-purgatory/1/seven-days-in-purgatory-180x111.mp4,"https://images.crazygames.com/games/seven-days-in-purgatory/thumb-1551726209663.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/seven-days-in-purgatory,"
Seven Days in Purgatory ","
9.4 ",home
tank-trouble-2,https://videos.crazygames.com/tank-trouble-2/1/tank-trouble-2-180x111.mp4,"https://images.crazygames.com/tanktrouble2b.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/tank-trouble-2,"
Tank Trouble 2 ","
8.4 ",home
diggerz-io,https://videos.crazygames.com/diggerz-io/1/diggerz-io-180x111.mp4,"https://images.crazygames.com/diggerzio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/diggerz-io,"
Diggerz.io ","
9.0 ",home
basketball-skills,https://videos.crazygames.com/basketball-skills/1/basketball-skills-180x111.mp4,"https://images.crazygames.com/basketballskills.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/basketball-skills,"
Basketball Skills ","
9.2 ",home
city-bus-driving,https://videos.crazygames.com/city-bus-driving/1/city-bus-driving-180x111.mp4,"https://images.crazygames.com/citytourbuscoachdrivingadventure.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/city-bus-driving,"
City Tour Bus Coach Driving Adventure ","
8.5 ",home
rio-rex,https://videos.crazygames.com/rio-rex/1/rio-rex-180x111.mp4,"https://images.crazygames.com/riorex.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/rio-rex,"
Rio Rex ","
9.1 ",home
dog-simulator-puppy-craft,https://videos.crazygames.com/dog-simulator-puppy-craft.mp4,"https://images.crazygames.com/dog-simulator-puppy-craft.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dog-simulator-puppy-craft,"
Dog Simulator: Puppy Craft ","
9.2 ",home
bus-and-subway-runner,https://videos.crazygames.com/bus-and-subway-runner/1/bus-and-subway-runner-180x111.mp4,"https://images.crazygames.com/busandsubwayrunner.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/bus-and-subway-runner,"
Bus and Subway Runner ","
8.9 ",home
creaturio,https://videos.crazygames.com/creaturio/1/creaturio-180x111.mp4,"https://images.crazygames.com/creaturio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/creaturio,"
Creatur.io ","
9.2 ",home
battle-for-the-galaxy,https://videos.crazygames.com/battle-for-the-galaxy/1/battle-for-the-galaxy-180x111.mp4,"https://images.crazygames.com/battleforthegalaxyb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/battle-for-the-galaxy,"
Battle for the Galaxy ","
9.4 ",home
gangsters,https://videos.crazygames.com/gangsters/1/gangsters-180x111.mp4,"https://images.crazygames.com/gangsters.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gangsters,"
Gangsters ","
9.1 ",home
gangsters-squad,https://videos.crazygames.com/gangsters-squad/1/gangsters-squad-180x111.mp4,"https://images.crazygames.com/gangsters-squad.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gangsters-squad,"
Gangsters Squad ","
9.3 ",home
little-big-snake-io,https://videos.crazygames.com/little-big-snake-io.mp4,"https://images.crazygames.com/littlebigsnakeio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/little-big-snake-io,"
Little Big Snake (.io) ","
9.3 ",home
stbaio,https://videos.crazygames.com/stbaio/1/stbaio-180x111.mp4,"https://images.crazygames.com/stbaio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/stbaio,"
Tactics Core ","
9.2 ",home
pikesio,https://videos.crazygames.com/pikesio/1/pikesio-180x111.mp4,"https://images.crazygames.com/pikesio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/pikesio,"
Pikes.io ","
9.0 ",home
oceanario,https://videos.crazygames.com/oceanarioc-trimmed.mp4,"https://images.crazygames.com/games/oceanario/thumb-1557487183026.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/oceanario,"
Oceanar.io ","
8.8 ",home
wormaxio,https://videos.crazygames.com/wormaxio-trimmed.mp4,"https://images.crazygames.com/wormaxio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/wormaxio,"
Wormax.io ","
9.0 ",home
enchanted-heroes,https://videos.crazygames.com/enchanted-heroes-trimmed.mp4,"https://images.crazygames.com/enchantedheroes.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/enchanted-heroes,"
Enchanted Heroes ","
9.2 ",home
tomb-runner,https://videos.crazygames.com/tomb-runner-trimmed.mp4,"https://images.crazygames.com/tombrunner.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/tomb-runner,"
Tomb Runner ","
9.0 ",home
gold-miner,https://videos.crazygames.com/gold-miner/1/gold-miner-180x111.mp4,"https://images.crazygames.com/goldminerresized.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gold-miner,"
Gold Miner ","
 8.3 ",home
evo-f-2,https://videos.crazygames.com/evo-f-2/1/evo-f-2-180x111.mp4,"https://images.crazygames.com/games/evo-f-2/thumb-1554736582959.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/evo-f-2,"
Evo-F 2 ","
9.4 ",home
bullet-town,https://videos.crazygames.com/bullet-town/2/bullet-town-180x111.mp4,"https://images.crazygames.com/games/bullet-town/thumb-1554459977141.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/bullet-town,"
Bullet Town ","
9.1 ",home
deadwalk-io,https://videos.crazygames.com/deadwalk-io/1/deadwalk-io-180x111.mp4,"https://images.crazygames.com/deadwalkio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/deadwalk-io,"
DeadWalk.io ","
8.6 ",home
happy-snakes,https://videos.crazygames.com/happy-snakes/1/happy-snakes-180x111.mp4,"https://images.crazygames.com/happysnakes.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/happy-snakes,"
Happy Snakes ","
9.2 ",home
tanko-io,https://videos.crazygames.com/tanko-io/1/tanko-io-180x111.mp4,"https://images.crazygames.com/tanko-io.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/tanko-io,"
Tanko.io ","
9.1 ",home
color-pixel-art-classic,https://videos.crazygames.com/color-pixel-art-classicb.mp4,"https://images.crazygames.com/colorpixelartclassic.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/color-pixel-art-classic,"
Color Pixel Art Classic ","
9.2 ",home
swormio,https://videos.crazygames.com/swormio/1/swormio-180x111.mp4,"https://images.crazygames.com/swormio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/swormio,"
Sworm.io ","
9.0 ",home
gobattleio,https://videos.crazygames.com/gobattleio/1/gobattleio-180x111.mp4,"https://images.crazygames.com/gobattleio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gobattleio,"
GoBattle.io ","
 9.0 ",home
tube-jumpers,https://videos.crazygames.com/tube-jumpers-trimmed.mp4,"https://images.crazygames.com/tubejumpers.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/tube-jumpers,"
Tube Jumpers ","
9.0 ",home
starblastio,https://videos.crazygames.com/starblastio/1/starblastio-180x111.mp4,"https://images.crazygames.com/starblastiob.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/starblastio,"
StarBlast.io ","
8.8 ",home
hemp-tycoon,https://videos.crazygames.com/hemp-tycoon-trimmed.mp4,"https://images.crazygames.com/hemptycoon.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/hemp-tycoon,"
Hemp Tycoon ","
8.9 ",home
royal-story,https://videos.crazygames.com/royal-story/1/royal-story-180x111.mp4,"https://images.crazygames.com/royalstoryb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/royal-story,"
Royal Story ","
9.0 ",home
pac-xon,https://videos.crazygames.com/pac-xon/1/pac-xon-180x111.mp4,"https://images.crazygames.com/pacxonb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/pac-xon,"
Pac Xon ","
8.8 ",home
ludo-hero,https://videos.crazygames.com/ludo-hero/2/ludo-hero-180x111.mp4,"https://images.crazygames.com/games/ludo-hero/thumb-1560351449163.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/ludo-hero,"
Ludo Hero ","
7.5 ",home
monster-sanctuary,https://videos.crazygames.com/monster-sanctuary/1/monster-sanctuary-180x111.mp4,"https://images.crazygames.com/monstersanctuary.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/monster-sanctuary,"
Monster Sanctuary  ","
9.4 ",home
fighter-aircraft-pilot,https://videos.crazygames.com/fighter-aircraft-pilot/1/fighter-aircraft-pilot-180x111.mp4,"https://images.crazygames.com/fighter-aircraft-pilotb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/fighter-aircraft-pilot,"
Fighter Aircraft Pilot ","
8.9 ",home
dragon-simulator-multiplayer,https://videos.crazygames.com/dragon-simulator-multiplayer/1/dragon-simulator-multiplayer-180x111.mp4,"https://images.crazygames.com/dragonsimulatormultiplayer.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dragon-simulator-multiplayer,"
Dragon Simulator Multiplayer ","
9.3 ",home
flyordieio,https://videos.crazygames.com/flyordieio/1/flyordieio-180x111.mp4,"https://images.crazygames.com/flyordieio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/flyordieio,"
Fly or Die (FlyOrDie.io) ","
9.0 ",home
javelin-fighting,https://videos.crazygames.com/javelin-fighting.mp4,"https://images.crazygames.com/javelinfighting.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/javelin-fighting,"
Javelin Fighting ","
9.4 ",home
nightpointio,https://videos.crazygames.com/nightpointio/1/nightpointio-180x111.mp4,"https://images.crazygames.com/nightpointio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/nightpointio,"
Nightpoint.io ","
8.9 ",home
war-in-space,https://videos.crazygames.com/war-in-space-trimmed.mp4,"https://images.crazygames.com/warinspacee.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/war-in-space,"
War in Space ","
9.2 ",home
i-want-to-be-a-billionaire-2,https://videos.crazygames.com/i-want-to-be-a-billionaire-2-trimmed.mp4,"https://images.crazygames.com/iwanttobeabillionaire2.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/i-want-to-be-a-billionaire-2,"
I Want to Be A Billionaire 2 ","
9.1 ",home
geometric-rhythm,https://videos.crazygames.com/geometric-rhythm/2/geometric-rhythm-180x111.mp4,"https://images.crazygames.com/games/geometric-rhythm/thumb-1553193209767.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/geometric-rhythm,"
Beat Dropper ","
7.5 ",home
mahjong-real,https://videos.crazygames.com/mahjong-real/1/mahjong-real-180x111.mp4,"https://images.crazygames.com/mahjongreal.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/mahjong-real,"
Mahjong Real ","
9.1 ",home
